# ArrowInput TSV dictionary
# UTF-8 TSV: code	text	comment	weight	user_weight
fantan	反彈	fan tan		
fantanpipa	反彈琵琶	fan tan pi pa		
fanlitianchang	反戾天常	fan li tian chang		
fanzhuangli	反撞力	fan zhuang li		
fanying	反景	fan ying		
fanbenhuanyuan	反本還原	fan ben huan yuan		
fanmuchengchou	反目成仇	fan mu cheng chou		
fanxing	反省	fan xing		
fanxingqilai	反省起來	fan xing qi lai		
fanjingxingquan	反經行權	fan jing xing quan		
fanlaohuantong	反老還童	fan lao huan tong		
fanjie	反詰	fan jie		
fangongzixing	反躬自省	fan gong zi xing		
fanzhouxinguo	反軸心國	fan zhou xin guo		
fanfeidan	反飛彈	fan fei dan		
shubo	叔伯	shu bo		
shulianghe	叔梁紇	shu liang he		
quchang	取償	qu chang		
qule	取樂	qu le		
quji	取給	qu ji		
quchangbuduan	取長補短	qu chang bu duan		
quqingpibai	取青媲白	qu qing pi bai		
quqingpibo	取青媲白	qu qing pi bo		
shoubule	受不了	shou bu le		
shoubuliao	受不了	shou bu liao		
shoudeliao	受得了	shou de liao		
shoushan	受禪	shou shan		
shoupin	受聘	shou pin		
shoulu	受賂	shou lu		
shouxiang	受降	shou xiang		
shouxiangyishi	受降儀式	shou xiang yi shi		
shouxiangdianli	受降典禮	shou xiang dian li		
shouxiangcheng	受降城	shou xiang cheng		
congjing	叢箐	cong jing		
congxiao	叢篠	cong xiao		
congbo	叢薄	cong bo		
kouganshezao	口乾舌燥	kou gan she zao		
kouchou	口仇	kou chou		
kouchubuxun	口出不遜	kou chu bu xun		
koujin	口勁	kou jin		
kouji	口吃	kou ji		
koushangruxiu	口尚乳臭	kou shang ru xiu		
koucaibianji	口才辨給	kou cai bian ji		
kouzaochungan	口燥脣乾	kou zao chun gan		
kouchen	口磣	kou chen		
kouji	口給	kou ji		
kounengshepian	口能舌便	kou neng she pian		
kouqiangkuiyang	口腔潰瘍	kou qiang kui yang		
kouxueweigan	口血未乾	kou xue wei gan		
koujiaochunfeng	口角春風	kou jiao chun feng		
koujiaoyan	口角炎	kou jiao yan		
koune	口訥	kou ne		
kouzhong	口重	kou zhong		
kouchipianji	口齒便給	kou chi pian ji		
gujingchongbo	古井重波	gu jing chong bo		
gudianyinyue	古典音樂	gu dian yin yue		
gucha	古剎	gu cha		
gucuo	古厝	gu cuo		
gutianle	古天樂	gu tian le		
guhuozai	古惑仔	gu huo zai		
guqian	古槧	gu qian		
guyue	古樂	gu yue		
gudiaodutan	古調獨彈	gu diao du tan		
gudu	古都	gu du		
gulu	古陸	gu lu		
gouzu	句卒	gou zu		
gouwu	句吳	gou wu		
goulian	句廉	gou lian		
gouji	句戟	gou ji		
gouwu	句無	gou wu		
goumang	句芒	gou mang		
judou	句讀	ju dou		
goujian	句踐	gou jian		
goujianfuguo	句踐復國	gou jian fu guo		
juzhongyin	句重音	ju zhong yin		
gouli	句驪	gou li		
lingxing	另行	ling xing		
lingpixijing	另闢蹊徑	ling pi xi jing		
taoren	叨任	tao ren		
taoguang	叨光	tao guang		
taoming	叨名	tao ming		
taozaizhiji	叨在知己	tao zai zhi ji		
taorao	叨擾	tao rao		
taolan	叨攬	tao lan		
taojiao	叨教	tao jiao		
taota	叨沓	tao ta		
taolan	叨濫	tao lan		
taoqie	叨竊	tao qie		
taobei	叨被	tao bei		
taotie	叨貼	tao tie		
taolai	叨賴	tao lai		
taopei	叨陪	tao pei		
taotian	叨餂	tao tian		
kourenxinxian	叩人心弦	kou ren xin xian		
zhijiebuhuan	只借不還	zhi jie bu huan		
zhijue	只覺	zhi jue		
zhijuede	只覺得	zhi jue de		
zhizhongyishanbuzhongren	只重衣衫不重人	zhi zhong yi shan bu zhong ren		
jiaoshenme	叫什麼	jiao shen me		
jiaoxiao	叫囂	jiao xiao		
jiaodidibuling	叫地地不靈	jiao di di bu ling		
jiaogua	叫聒	jiao gua		
jiaoguo	叫聒	jiao guo		
shaonan	召南	shao nan		
shaotang	召棠	shao tang		
shaofudumu	召父杜母	shao fu du mu		
kechengzhixi	可乘之隙	ke cheng zhi xi		
keliaobude	可了不得	ke liao bu de		
keshenme	可什麼	ke shen me		
kegonghuannanbukegonganle	可共患難不可共安樂	ke gong huan nan bu ke gong an le		
kekoukele	可口可樂	ke kou ke le		
kezhixing	可執行	ke zhi xing		
kesuxing	可塑性	ke su xing		
keshaobuliao	可少不了	ke shao bu liao		
kewu	可惡	ke wu		
kele	可樂	ke le		
kemei	可沒	ke mei		
kemo	可沒	ke mo		
kechen	可磣	ke chen		
kegengdi	可耕地	ke geng di		
kexing	可行	ke xing		
kexingxing	可行性	ke xing xing		
ketiao	可調	ke tiao		
chizha	叱吒	chi zha		
chizhafengyun	叱吒風雲	chi zha feng yun		
chihe	叱呵	chi he		
chijie	叱嗟	chi jie		
chijiefengyun	叱嗟風雲	chi jie feng yun		
shisheng	史乘	shi sheng		
shibinse	史賓塞	shi bin se		
shiqiu	史鰌	shi qiu		
youshangjiao	右上角	you shang jiao		
youxiajiao	右下角	you xia jiao		
youcetongxing	右側通行	you ce tong xing		
youdi	右地	you di		
sisizhang	司司長	si si zhang		
sifaxingzheng	司法行政	si fa xing zheng		
sifaxingzhengbu	司法行政部	si fa xing zheng bu		
sikongjiliang	司空伎倆	si kong ji liang		
sizhang	司長	si zhang		
silixiaowei	司隸校尉	si li xiao wei		
xuyu	吁俞	xu yu		
xuxu	吁吁	xu xu		
xufu	吁咈	xu fu		
xufuduyu	吁咈都俞	xu fu du yu		
xujie	吁嗟	xu jie		
xuxu	吁噓	xu xu		
xuqi	吁氣	xu qi		
jikouling	吃口令	ji kou ling		
jizi	吃子	ji zi		
gedi	各地	ge di		
gezhanqichang	各展其長	ge zhan qi chang		
gebaoyijiao	各抱一角	ge bao yi jiao		
geyousuochang	各有所長	ge you suo chang		
gezijinxing	各自進行	ge zi jin xing		
gexingqizhi	各行其志	ge xing qi zhi		
gexingqishi	各行其是	ge xing qi shi		
gehanggeye	各行各業	ge hang ge ye		
gepixijing	各闢蹊徑	ge pi xi jing		
hebuzhao	合不着	he bu zhao		
hezhuan	合傳	he zhuan		
hejin	合巹	he jin		
hexian	合弦	he xian		
hedezhao	合得着	he de zhao		
hezong	合從	he zong		
heenjiao	合恩角	he en jiao		
hechengyueqi	合成樂器	he cheng yue qi		
hechengxianwei	合成纖維	he cheng xian wei		
hegelv	合格率	he ge lv		
heta	合沓	he ta		
hepuzhuhuan	合浦珠還	he pu zhu huan		
hepuhuanzhu	合浦還珠	he pu huan zhu		
hebian	合窆	he bian		
hexian	合纖	he xian		
hezhu	合著	he zhu		
jidinggeda	吉丁疙疸	ji ding ge da		
jijizhuzhu	吉吉枓枓	ji ji zhu zhu		
jidi	吉地	ji di		
jibudi	吉布地	ji bu di		
jibudigongheguo	吉布地共和國	ji bu di gong he guo		
jidingding	吉玎玎	ji ding ding		
jixiang	吉羊	ji xiang		
jizang	吉藏	ji zang		
diaokaobengba	吊拷絣把	diao kao beng ba		
diaokaobengba	吊拷繃扒	diao kao beng ba		
tongchou	同仇	tong chou		
tongchoudikai	同仇敵愾	tong chou di kai		
tongweijiao	同位角	tong wei jiao		
tongchai	同儕	tong chai		
tongcan	同參	tong can		
tongsu	同宿	tong su		
tonggongyidiao	同工異調	tong gong yi diao		
tongzhitiandi	同志天地	tong zhi tian di		
tongshijinxing	同時進行	tong shi jin xing		
tongxiao	同校	tong xiao		
tongbang	同榜	tong bang		
tongle	同樂	tong le		
tonglehui	同樂會	tong le hui		
tongbizengzhang	同比增長	tong bi zeng zhang		
tonghangye	同行業	tong hang ye		
tonghangxiangji	同行相忌	tong hang xiang ji		
tonghangyu	同行語	tong hang yu		
tongqinchou	同衾幬	tong qin chou		
tongdiao	同調	tong diao		
tongzhouyuan	同軸圓	tong zhou yuan		
tongzhoudianlan	同軸電纜	tong zhou dian lan		
mingbuxuxing	名不虛行	ming bu xu xing		
mingbujianjingzhuan	名不見經傳	ming bu jian jing zhuan		
mingliebangshou	名列榜首	ming lie bang shou		
mingshu	名姝	ming shu		
mingsu	名宿	ming su		
mingweidebo	名微德薄	ming wei de bo		
mingbang	名榜	ming bang		
mingmulilv	名目利率	ming mu li lv		
mingbu	名簿	ming bu		
mingchenyanxinglu	名臣言行錄	ming chen yan xing lu		
mingzhu	名著	ming zhu		
mingjue	名角	ming jue		
mingyusaodi	名譽掃地	ming yu sao di		
mingyuxiaozhang	名譽校長	ming yu xiao zhang		
mingdu	名都	ming du		
mingzhongtaishan	名重太山	ming zhong tai shan		
mingjianglisuo	名韁利索	ming jiang li suo		
mingjianglisuo	名韁利鎖	ming jiang li suo		
mingkuihubang	名魁虎榜	ming kui hu bang		
houji	后稷	hou ji		
houbi	后辟	hou bi		
tubu	吐哺	tu bu		
tubudaixian	吐哺待賢	tu bu dai xian		
tubuzhuofa	吐哺捉髮	tu bu zhuo fa		
tubuwofa	吐哺握髮	tu bu wo fa		
tuzhu	吐屬	tu zhu		
tufan	吐蕃	tu fan		
tuxie	吐血	tu xie		
tuxue	吐血	tu xue		
tuyuhun	吐谷渾	tu yu hun		
tulu	吐露	tu lu		
tuluxinfu	吐露心腹	tu lu xin fu		
tulufan	吐魯番	tu lu fan		
tulufanwadi	吐魯番窪地	tu lu fan wa di		
xiangdixing	向地性	xiang di xing		
xiangyu	向隅	xiang yu		
xiangyuduqi	向隅獨泣	xiang yu du qi		
xiangyuerqi	向隅而泣	xiang yu er qi		
zhacha	吒叉	zha cha		
zhazha	吒吒	zha zha		
zhayi	吒異	zha yi		
zhashi	吒食	zha shi		
junzisanle	君子三樂	jun zi san le		
junzibaochou	君子報仇	jun zi bao chou		
junzhang	君長	jun zhang		
tunmo	吞沒	tun mo		
tunshengbingqi	吞聲屏氣	tun sheng bing qi		
yine	吟哦	yin e		
bibi	吡吡	bi bi		
biding	吡啶	bi ding		
pibo	否剝	pi bo		
piqutailai	否去泰來	pi qu tai lai		
piwangtailai	否往泰來	pi wang tai lai		
pide	否德	pi de		
pijibitai	否極必泰	pi ji bi tai		
pijitailai	否極泰來	pi ji tai lai		
pijishengtai	否極生泰	pi ji sheng tai		
pitai	否泰	pi tai		
pizhi	否滯	pi zhi		
pizhongertai	否終而泰	pi zhong er tai		
pige	否隔	pi ge		
bada	吧嗒	ba da		
hanbugufu	含哺鼓腹	han bu gu fu		
hangoucangji	含垢藏疾	han gou cang ji		
hanqingmomo	含情脈脈	han qing mo mo		
hangua	含括	han gua		
hankuo	含括	han kuo		
hanshuji	含漱劑	han shu ji		
hanzhegutoulouzherou	含着骨頭露着肉	han zhe gu tou lou zhe rou		
hanxiaorudi	含笑入地	han xiao ru di		
hanyingjuhua	含英咀華	han ying ju hua		
hanpa	含葩	han pa		
hanliaowenji	含蓼問疾	han liao wen ji		
hanyun	含蘊	han yun		
hanxiexunren	含血噀人	han xie xun ren		
hanxuexunren	含血噀人	han xue xun ren		
hanxiepenren	含血噴人	han xie pen ren		
hanxuepenren	含血噴人	han xue pen ren		
kengchi	吭哧	keng chi		
kengqi	吭氣	keng qi		
kengsheng	吭聲	keng sheng		
shunxi	吮吸	shun xi		
shunxishikouqi	吮吸式口器	shun xi shi kou qi		
shunju	吮疽	shun ju		
shunyongshizhi	吮癰舐痔	shun yong shi zhi		
zhizhi	吱吱	zhi zhi		
zhizhigege	吱吱咯咯	zhi zhi ge ge		
zhizhizhazha	吱吱喳喳	zhi zhi zha zha		
zhisheng	吱聲	zhi sheng		
wudacheng	吳大澂	wu da cheng		
wuchangshi	吳昌碩	wu chang shi		
wuchangshuo	吳昌碩	wu chang shuo		
wucheng	吳澄	wu cheng		
wudu	吳都	wu du		
nana	吶吶	na na		
nahan	吶喊	na han		
xueqi	吷氣	xue qi		
xishun	吸吮	xi shun		
xiyan	吸菸	xi yan		
xixiezhi	吸血蛭	xi xie zhi		
xixuezhi	吸血蛭	xi xue zhi		
xixiechong	吸血蟲	xi xie chong		
xixuechong	吸血蟲	xi xue chong		
xixiegui	吸血鬼	xi xie gui		
xixuegui	吸血鬼	xi xue gui		
xifengyinlu	吸風飲露	xi feng yin lu		
chuizouyueqi	吹奏樂器	chui zou yue qi		
chuitan	吹彈	chui tan		
chuiyinglouchen	吹影鏤塵	chui ying lou chen		
chuiyueqi	吹樂器	chui yue qi		
wuchai	吾儕	wu chai		
yuyu	吾吾	yu yu		
xiaxia	呀呷	xia xia		
xiahuo	呀豁	xia huo		
lvsongyan	呂宋菸	lv song yan		
eo	呃喔	e o		
daisimuji	呆似木雞	dai si mu ji		
daidaide	呆呆地	dai dai de		
daidahai	呆打頦	dai da hai		
chenglu	呈露	cheng lu		
gaojiahuanxiang	告假還鄉	gao jia huan xiang		
gaozha	告劄	gao zha		
gushuo	告朔	gu shuo		
gushuoxiyang	告朔餼羊	gu shuo xi yang		
gaobing	告稟	gao bing		
gaobian	告窆	gao bian		
gaolaohuanxiang	告老還鄉	gao lao huan xiang		
gaojie	告訐	gao jie		
ninichichi	呢呢痴痴	ni ni chi chi		
ninan	呢喃	ni nan		
ninanxiyu	呢喃細語	ni nan xi yu		
nizi	呢子	ni zi		
niliao	呢料	ni liao		
nirong	呢絨	ni rong		
niyi	呢衣	ni yi		
youhuoshuo	呦嚄說	you huo shuo		
zhouna	周內	zhou na		
zhougongtubu	周公吐哺	zhou gong tu bu		
zhoushao	周召	zhou shao		
zhoushaogonghe	周召共和	zhou shao gong he		
zhouchao	周朝	zhou chao		
zhoulv	周率	zhou lv		
zhouji	周給	zhou ji		
zhoujiao	周角	zhou jiao		
zhoubiandiqu	周邊地區	zhou bian di qu		
zhouchang	周長	zhou chang		
zhouyong	周顒	zhou yong		
zhouyi	周顗	zhou yi		
zhoubi	周髀	zhou bi		
zhoubisuanjing	周髀算經	zhou bi suan jing		
cheche	呫呫	che che		
cheru	呫嚅	che ru		
chezhe	呫囁	che zhe		
gugu	呱呱	gu gu		
guagua	呱呱	gua gua		
wawa	呱呱	wa wa		
guguzhuidi	呱呱墜地	gu gu zhui di		
wawazhuidi	呱呱墜地	wa wa zhui di		
guguduodi	呱呱墮地	gu gu duo di		
wawaduodi	呱呱墮地	wa wa duo di		
ciya	呲牙	ci ya		
ciyaliezui	呲牙裂嘴	ci ya lie zui		
weitongjuela	味同嚼蠟	wei tong jue la		
weiceng	味噌	wei ceng		
weicengtang	味噌湯	wei ceng tang		
weirujile	味如雞肋	wei ru ji le		
weijue	味覺	wei jue		
weijueqi	味覺器	wei jue qi		
xuxu	呴呴	xu xu		
xuyu	呴喻	xu yu		
hefomazu	呵佛罵祖	he fo ma zu		
hedong	呵凍	he dong		
hechi	呵叱	he chi		
hehe	呵呵	he he		
hehehe	呵呵呵	he he he		
hehedaxiao	呵呵大笑	he he da xiao		
hehe	呵喝	he he		
hebiwentian	呵壁問天	he bi wen tian		
hedao	呵導	he dao		
heshou	呵手	he shou		
hechi	呵斥	he chi		
hehui	呵會	he hui		
heqian	呵欠	he qian		
heqianliantian	呵欠連天	he qian lian tian		
heyang	呵癢	he yang		
hejin	呵禁	he jin		
hepaopengluan	呵脬捧卵	he pao peng luan		
hewei	呵衛	he wei		
hehu	呵護	he hu		
heze	呵責	he ze		
naonao	呶呶	nao nao		
naonaobuxiu	呶呶不休	nao nao bu xiu		
naonaozui	呶呶嘴	nao nao zui		
huxitiaojiezhongshu	呼吸調節中樞	hu xi tiao jie zhong shu		
hutianqiangdi	呼天搶地	hu tian qiang di		
hunushibi	呼奴使婢	hu nu shi bi		
mingzhonglv	命中率	ming zhong lv		
minglinghang	命令行	ming ling hang		
mingxiaofubo	命小福薄	ming xiao fu bo		
mingbo	命薄	ming bo		
mingboruhua	命薄如花	ming bo ru hua		
mingboxiangqiong	命薄相窮	ming bo xiang qiong		
mingtuduochuan	命途多舛	ming tu duo chuan		
quyin	呿唫	qu yin		
juxikou	咀吸口	ju xi kou		
juzhou	咀咒	ju zhou		
juyan	咀嚥	ju yan		
jujue	咀嚼	ju jue		
jujueji	咀嚼肌	ju jue ji		
juyingjuehua	咀英嚼華	ju ying jue hua		
duojie	咄唶	duo jie		
duojie	咄嗟	duo jie		
duojiebianban	咄嗟便辦	duo jie bian ban		
duojiekeban	咄嗟可辦	duo jie ke ban		
duojieerban	咄嗟而辦	duo jie er ban		
bibi	咇咇	bi bi		
zehu	咋呼	ze hu		
zhajie	咋唶	zha jie		
zeshe	咋舌	ze she		
huowanjiaozi	和丸教子	huo wan jiao zi		
huomo	和墨	huo mo		
huonong	和弄	huo nong		
hexian	和弦	he xian		
hele	和樂	he le		
hupai	和牌	hu pai		
hefan	和番	he fan		
huoxini	和稀泥	huo xi ni		
heshengyueqi	和聲樂器	he sheng yue qi		
heshui	和誰	he shui		
hetiao	和調	he tiao		
hetianyu	和闐玉	he tian yu		
hetianxian	和闐縣	he tian xian		
hetianyu	和闐語	he tian yu		
huomian	和麪	huo mian		
haile	咍樂	hai le		
jiuli	咎戾	jiu li		
gaoyao	咎繇	gao yao		
gaoyao	咎陶	gao yao		
kacha	咔嚓	ka cha		
kali	咖哩	ka li		
kalizhi	咖哩汁	ka li zhi		
kalifen	咖哩粉	ka li fen		
kaliji	咖哩雞	ka li ji		
kalifan	咖哩飯	ka li fan		
kafei	咖啡	ka fei		
kafeiyin	咖啡因	ka fei yin		
kafeidian	咖啡店	ka fei dian		
kafeizuo	咖啡座	ka fei zuo		
kafeiting	咖啡廳	ka fei ting		
kafeise	咖啡色	ka fei se		
kafeiguan	咖啡館	ka fei guan		
kafeijian	咖啡鹼	ka fei jian		
gali	咖喱	ga li		
galizhi	咖喱汁	ga li zhi		
galifen	咖喱粉	ga li fen		
galiji	咖喱雞	ga li ji		
galifan	咖喱飯	ga li fan		
kabiding	咖嗶丁	ka bi ding		
zijie	咨嗟	zi jie		
zhichi	咫尺	zhi chi		
zhichizhidi	咫尺之地	zhi chi zhi di		
zhichiqianli	咫尺千里	zhi chi qian li		
zhichitianya	咫尺天涯	zhi chi tian ya		
zhichishanhe	咫尺山河	zhi chi shan he		
zhichiwanli	咫尺萬里	zhi chi wan li		
zhiwen	咫聞	zhi wen		
zhijuecanju	咫角驂駒	zhi jue can ju		
yaohetiaozheng	咬合調整	yao he tiao zheng		
jiaojiao	咬咬	jiao jiao		
yaojue	咬嚼	yao jue		
yaowenjiaozi	咬文嚼字	yao wen jiao zi		
yaodingjuetie	咬釘嚼鐵	yao ding jue tie		
jizhigezhi	咭吱咯吱	ji zhi ge zhi		
jidenggedeng	咭噔咯噔	ji deng ge deng		
gezhi	咯吱	ge zhi		
gezhigezha	咯吱咯喳	ge zhi ge zha		
gege	咯咯	ge ge		
gegezuoxiang	咯咯作響	ge ge zuo xiang		
gegejiao	咯咯叫	ge ge jiao		
gegexiao	咯咯笑	ge ge xiao		
gegesheng	咯咯聲	ge ge sheng		
gedeng	咯噔	ge deng		
geda	咯噠	ge da		
gedang	咯噹	ge dang		
kaxie	咯血	ka xie		
kaxue	咯血	ka xue		
luoxue	咯血	luo xue		
zamen	咱們	za men		
zanmen	咱們	zan men		
zajia	咱家	za jia		
keke	咳咳	ke ke		
ketuo	咳唾	ke tuo		
ketuochengzhu	咳唾成珠	ke tuo cheng zhu		
kesou	咳嗽	ke sou		
haigedazhan	咳歌打戰	hai ge da zhan		
ketan	咳痰	ke tan		
haishengtanxi	咳聲嘆息	hai sheng tan xi		
haishengdaqi	咳聲打氣	hai sheng da qi		
haishengtanqi	咳聲歎氣	hai sheng tan qi		
kaxie	咳血	ka xie		
kaxue	咳血	ka xue		
xiuxiu	咻咻	xiu xiu		
yandaozi	咽刀子	yan dao zi		
yanbu	咽哺	yan bu		
yantuo	咽唾	yan tuo		
yanhou	咽喉	yan hou		
yanhouyaolu	咽喉要路	yan hou yao lu		
yanqi	咽氣	yan qi		
yanmen	咽門	yan men		
yanling	咽領	yan ling		
yantou	咽頭	yan tou		
yantouyan	咽頭炎	yan tou yan		
yiwu	咿唔	yi wu		
yiwo	咿喔	yi wo		
yiya	咿軋	yi ya		
aitong	哀恫	ai tong		
aitong	哀慟	ai tong		
aidimeidunshu	哀的美敦書	ai di mei dun shu		
aihongbiandi	哀鴻遍地	ai hong bian di		
pinduo	品度	pin duo		
pinzhutansi	品竹彈絲	pin zhu tan si		
pinzhutiaoxian	品竹調弦	pin zhu tiao xian		
pinzhutiaosi	品竹調絲	pin zhu tiao si		
pinxing	品行	pin xing		
pinxingduanchun	品行端醇	pin xing duan chun		
pindiao	品調	pin diao		
pingaodezhong	品高德重	pin gao de zhong		
hongleyirishiliangshang	哄了一日是兩晌	hong le yi ri shi liang shang		
honghongxixi	哄哄翕翕	hong hong xi xi		
honghepianzha	哄嚇騙詐	hong he pian zha		
hongzuan	哄賺	hong zuan		
duosuo	哆嗦	duo suo		
duoluoduosuo	哆囉哆嗦	duo luo duo suo		
chezhang	哆張	che zhang		
wasai	哇塞	wa sai		
habo	哈伯	ha bo		
habotaikongwangyuanjing	哈伯太空望遠鏡	ha bo tai kong wang yuan jing		
hala	哈喇	ha la		
kala	哈喇	ka la		
hashima	哈士蟆	ha shi ma		
aiyao	哎喲	ai yao		
henhen	哏哏	hen hen		
hendu	哏毒	hen du		
yuanbian	員弁	yuan bian		
manggua	哤聒	mang gua		
mangguo	哤聒	mang guo		
geliahao	哥倆好	ge lia hao		
oya	哦呀	o ya		
ohe	哦呵	o he		
ee	哦哦	e e		
oo	哦哦	o o		
ooo	哦哦哦	o o o		
oyao	哦喲	o yao		
oyo	哦喲	o yo		
eshi	哦詩	e shi		
shaoqia	哨卡	shao qia		
naxiedifang	哪些地方	na xie di fang		
nagedifang	哪個地方	na ge di fang		
nezha	哪吒	ne zha		
nuozha	哪吒	nuo zha		
kudiao	哭調	ku diao		
xiaohan	哮闞	xiao han		
poluo	哱囉	po luo		
poxi	哱息	po xi		
buru	哺乳	bu ru		
burudongwu	哺乳動物	bu ru dong wu		
buruqi	哺乳器	bu ru qi		
burulei	哺乳類	bu ru lei		
bufang	哺坊	bu fang		
buyu	哺育	bu yu		
buyudai	哺育袋	bu yu dai		
buji	哺雞	bu ji		
bushi	哺食	bu shi		
buyang	哺養	bu yang		
bukou	哺鷇	bu kou		
gengye	哽咽	geng ye		
genggengyeye	哽哽咽咽	geng geng ye ye		
baichang	唄唱	bai chang		
baizan	唄讚	bai zan		
suotiao	唆調	suo tiao		
yiai	唈僾	yi ai		
tangsanzang	唐三藏	tang san zang		
tangbohu	唐伯虎	tang bo hu		
tangjihedezhuan	唐吉訶德傳	tang ji he de zhuan		
tangse	唐塞	tang se		
tangshandadizhen	唐山大地震	tang shan da di zhen		
tangchao	唐朝	tang chao		
tangyue	唐樂	tang yue		
tangwangyoudifu	唐王遊地府	tang wang you di fu		
chezhe	唓嗻	che zhe		
wuhao	唔好	wu hao		
wuzhi	唔知	wu zhi		
wudu	唔篤	wu du		
wuxi	唔系	wu xi		
jijijiujiu	唧唧啾啾	ji ji jiu jiu		
jisou	唧嗾	ji sou		
yinzhe	唫嗻	yin zhe		
changfandiao	唱反調	chang fan diao		
changre	唱喏	chang re		
changdujiaoxi	唱獨角戲	chang du jiao xi		
changzhuan	唱賺	chang zhuan		
changgaodiao	唱高調	chang gao diao		
anzan	唵噆	an zan		
qiening	唼佞	qie ning		
shasha	唼唼	sha sha		
shazha	唼喋	sha zha		
shaqi	唼氣	sha qi		
shayan	唼眼	sha yan		
shaxue	唼血	sha xue		
tuohu	唾壺	tuo hu		
tuoshou	唾手	tuo shou		
tuoshoukequ	唾手可取	tuo shou ke qu		
tuoshoukede	唾手可得	tuo shou ke de		
tuoshiming	唾是命	tuo shi ming		
tuoqi	唾棄	tuo qi		
tuomo	唾沫	tuo mo		
tuomoxingzi	唾沫星子	tuo mo xing zi		
tuomozhiyan	唾沫直嚥	tuo mo zhi yan		
tuojiner	唾津兒	tuo jin er		
tuoye	唾液	tuo ye		
tuoyexian	唾液腺	tuo ye xian		
tuoyu	唾盂	tuo yu		
tuoma	唾罵	tuo ma		
tuoxian	唾腺	tuo xian		
tuojiu	唾酒	tuo jiu		
tuomian	唾面	tuo mian		
tuomianzigan	唾面自乾	tuo mian zi gan		
tuoyu	唾餘	tuo yu		
zhouzha	啁哳	zhou zha		
zhoujiu	啁啾	zhou jiu		
zhoujiu	啁噍	zhou jiu		
zhuozhuo	啅啅	zhuo zhuo		
zhuozao	啅噪	zhuo zao		
shangsha	商廈	shang sha		
shangchao	商朝	shang chao		
shangyedichan	商業地產	shang ye di chan		
shangyeyinhang	商業銀行	shang ye yin hang		
shanghang	商行	shang hang		
shangdiao	商調	shang diao		
shanggu	商賈	shang gu		
ayao	啊喲	a yao		
wenjuandiaocha	問卷調查	wen juan diao cha		
wenwei	問遺	wen wei		
wenchangwenduan	問長問短	wen chang wen duan		
shazha	啑喋	sha zha		
jiexue	啑血	jie xue		
qibai	啓白	qi bai		
qibo	啓白	qi bo		
qizhe	啓蟄	qi zhe		
qizhi	啓蟄	qi zhi		
qixing	啓行	qi xing		
chuozuan	啜賺	chuo zuan		
yazha	啞吒	ya zha		
yaye	啞咽	ya ye		
ee	啞啞	e e		
yaya	啞啞	ya ya		
eran	啞然	e ran		
eranshixiao	啞然失笑	e ran shi xiao		
eranshise	啞然失色	e ran shi se		
eranwuyan	啞然無言	e ran wu yan		
feika	啡咖	fei ka		
pada	啪嗒	pa da		
paca	啪嚓	pa ca		
titiankudi	啼天哭地	ti tian ku di		
jiuji	啾唧	jiu ji		
jiujiu	啾啾	jiu jiu		
jiujiujiji	啾啾唧唧	jiu jiu ji ji		
jiuji	啾疾	jiu ji		
kashi	喀什	ka shi		
kashigeer	喀什噶爾	ka shi ge er		
kashimier	喀什米爾	ka shi mi er		
keke	喀喀	ke ke		
kalakunlunshan	喀喇崑崙山	ka la kun lun shan		
kaca	喀嚓	ka ca		
kacha	喀嚓	ka cha		
kabuer	喀布爾	ka bu er		
kabuerhe	喀布爾河	ka bu er he		
kalachi	喀拉蚩	ka la chi		
kasitedixing	喀斯特地形	ka si te di xing		
kaerkamenggu	喀爾喀蒙古	ka er ka meng gu		
kaerbaqianshanmai	喀爾巴阡山脈	ka er ba qian shan mai		
kaerwenjiaopai	喀爾文教派	ka er wen jiao pai		
kexie	喀血	ke xie		
kexue	喀血	ke xue		
kamailong	喀麥隆	ka mai long		
kamailonggongheguo	喀麥隆共和國	ka mai long gong he guo		
yongyong	喁喁	yong yong		
yuyu	喁喁	yu yu		
yuyunongnong	喁喁噥噥	yu yu nong nong		
yuyuxiyu	喁喁細語	yu yu xi yu		
nannannana	喃喃吶吶	nan nan na na		
shandaoercang	善刀而藏	shan dao er cang		
shanshancongchang	善善從長	shan shan cong chang		
shanshanwue	善善惡惡	shan shan wu e		
shanqiaopianning	善巧便佞	shan qiao pian ning		
shanxing	善行	shan xing		
shangu	善賈	shan gu		
shanjia	善賈	shan jia		
shanmashouren	善馬熟人	shan ma shou ren		
jiejie	喈喈	jie jie		
houyan	喉咽	hou yan		
houseyin	喉塞音	hou se yin		
houchangqiduan	喉長氣短	hou chang qi duan		
diediepianpian	喋喋便便	die die pian pian		
dienie	喋囁	die nie		
kuaixie	喎斜	kuai xie		
yinwuchizha	喑嗚叱吒	yin wu chi zha		
yinwuchizha	喑噁叱吒	yin wu chi zha		
yinwuchizha	喑惡叱吒	yin wu chi zha		
oya	喔呀	o ya		
woyi	喔咿	wo yi		
woyiruer	喔咿嚅唲	wo yi ru er		
oyo	喔唷	o yo		
oo	喔喔	o o		
wowo	喔喔	wo wo		
oyao	喔喲	o yao		
ohuo	喔嚄	o huo		
chuanxuxu	喘吁吁	chuan xu xu		
chuanke	喘咳	chuan ke		
huichangsanchi	喙長三尺	hui chang san chi		
xidihuantian	喜地歡天	xi di huan tian		
xinuaile	喜怒哀樂	xi nu ai le		
